frame,x,y,width,height,box_area,smoothed_area,area_ratio,speed,max_approach_speed,approach_duration,status,is_approaching,overtake_chance,overtake_status,duration_penalty,size_score,speed_score,tracking
829,14,476,231,160,36960,31948.0,4.518811881188118,1650.0,1650.0,0,APPROACHING,True,73,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
830,2,472,243,168,40824,34552.8,4.887241867043848,5082.0,5082.0,1,APPROACHING,True,72,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
831,-13,473,243,168,40824,36585.6,5.174766619519095,1932.0,5082.0,2,APPROACHING,True,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
832,166,474,243,168,40824,38018.4,5.377425742574258,0.0,0.0,0,MOVING AWAY,False,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
833,147,475,243,168,40824,40051.2,5.664950495049505,0.0,0.0,0,MOVING AWAY,False,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
834,118,477,243,168,40824,40824.0,5.774257425742574,0.0,0.0,0,MOVING AWAY,False,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
835,79,474,255,177,45135,41686.2,5.896209335219236,2155.5,2155.5,0,APPROACHING,True,79,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
836,62,477,255,177,45135,42548.4,6.018161244695898,2155.5,2155.5,1,APPROACHING,True,79,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
837,15,473,268,186,49848,44353.2,6.273437057991513,2356.5,2356.5,2,APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
838,-8,469,281,195,54795,47147.4,6.668656294200849,4830.0,4830.0,3,APPROACHING,True,84,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
839,58,425,255,177,45135,48009.6,6.79060820367751,-2356.5,0.0,0,MOVING AWAY,False,81,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
840,267,305,231,160,36960,46374.6,6.5593493635077795,-8917.5,0.0,0,MOVING AWAY,False,78,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
841,243,302,243,168,40824,45512.4,6.437397454031117,-2155.5,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
842,226,299,231,160,36960,42934.8,6.072814710042433,0.0,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
843,220,298,220,153,33660,38707.8,5.474936350777935,-3582.0,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
844,207,300,210,146,30660,35812.8,5.065459688826026,-3150.0,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
845,201,302,200,139,27800,33980.8,4.806336633663367,-2930.0,0.0,0,MOVING AWAY,False,71,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
846,198,301,181,126,22806,30377.2,4.296633663366337,-3927.0,0.0,0,MOVING AWAY,False,68,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
847,167,289,200,139,27800,28545.2,4.037510608203678,0.0,0.0,0,MOVING AWAY,False,64,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
848,156,283,210,146,30660,27945.2,3.9526449787835927,3927.0,3927.0,0,APPROACHING,True,63,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,30,success
849,139,265,231,160,36960,29205.2,4.130862800565771,4580.0,4580.0,1,APPROACHING,True,66,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,30,success
850,144,265,231,160,36960,31037.2,4.38998585572843,3150.0,4580.0,2,APPROACHING,True,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
851,140,265,231,160,36960,33868.0,4.7903818953323904,0.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
852,129,261,220,153,33660,35040.0,4.956152758132956,-1650.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
853,120,261,220,153,33660,35640.0,5.041018387553041,-1650.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
854,101,261,220,153,33660,34980.0,4.947666195190948,0.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
855,95,260,220,153,33660,34320.0,4.854314002828854,0.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
856,88,264,210,146,30660,33060.0,4.676096181046676,-1500.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
857,66,264,210,146,30660,32460.0,4.591230551626591,-1500.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
858,50,261,220,153,33660,32460.0,4.591230551626591,1500.0,1500.0,0,APPROACHING,True,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
859,29,255,243,168,40824,33892.8,4.793889674681754,5082.0,5082.0,1,APPROACHING,True,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
860,19,252,255,177,45135,36187.8,5.118500707213579,5737.5,5737.5,2,APPROACHING,True,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
861,16,253,255,177,45135,39082.8,5.527977369165488,2155.5,5737.5,3,APPROACHING,True,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
862,-2,252,255,177,45135,41977.8,5.937454031117398,0.0,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
863,-5,252,255,177,45135,44272.8,6.2620650636492226,0.0,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
864,-7,253,243,168,40824,44272.8,6.2620650636492226,-2155.5,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
865,164,141,243,168,40824,43410.6,6.1401131541725595,-2155.5,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
866,164,141,243,168,40824,42548.4,6.018161244695898,0.0,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
867,178,150,220,153,33660,40253.4,5.693550212164074,-3582.0,0.0,0,MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
868,173,151,220,153,33660,37958.4,5.368939179632249,-3582.0,0.0,0,MOVING AWAY,False,71,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
869,172,151,220,153,33660,36525.6,5.166280056577086,0.0,0.0,0,MOVING AWAY,False,68,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
870,166,147,231,160,36960,35752.8,5.056973125884017,1650.0,1650.0,0,APPROACHING,True,67,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,30,success
871,165,144,243,168,40824,35752.8,5.056973125884017,3582.0,3582.0,1,APPROACHING,True,66,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,30,success
872,173,148,231,160,36960,36412.8,5.150325318246111,0.0,0.0,0,MOVING AWAY,False,66,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
873,167,147,231,160,36960,37072.8,5.2436775106082045,-1932.0,0.0,0,MOVING AWAY,False,66,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
874,159,141,243,168,40824,38505.6,5.446336633663366,1932.0,1932.0,0,APPROACHING,True,69,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,30,success
875,161,134,255,177,45135,40140.6,5.677595473833097,4087.5,4087.5,1,APPROACHING,True,72,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
876,162,134,255,177,45135,41002.8,5.79954738330976,2155.5,4087.5,2,APPROACHING,True,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
877,157,138,255,177,45135,42637.8,6.030806223479491,0.0,0.0,0,MOVING AWAY,False,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
878,158,137,255,177,45135,44272.8,6.2620650636492226,0.0,0.0,0,MOVING AWAY,False,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
879,147,138,268,186,49848,46077.6,6.5173408769448375,2356.5,2356.5,0,APPROACHING,True,79,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
880,146,132,281,195,54795,48009.6,6.79060820367751,4830.0,4830.0,1,APPROACHING,True,79,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
881,146,133,281,195,54795,49941.6,7.063875530410184,2473.5,4830.0,2,APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
882,150,141,268,186,49848,50884.2,7.1971994342291365,-2473.5,0.0,0,MOVING AWAY,False,80,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
883,138,138,281,195,54795,52816.2,7.47046676096181,0.0,0.0,0,MOVING AWAY,False,80,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
884,136,139,281,195,54795,53805.6,7.61041018387553,2473.5,2473.5,0,APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
885,135,139,281,195,54795,53805.6,7.61041018387553,0.0,0.0,0,MOVING AWAY,False,77,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
886,127,135,295,205,60475,54941.6,7.771089108910891,2840.0,2840.0,0,APPROACHING,True,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
887,124,140,295,205,60475,57067.0,8.07171145685997,2840.0,2840.0,1,APPROACHING,True,79,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
888,118,145,295,205,60475,58203.0,8.232390381895332,0.0,0.0,0,MOVING AWAY,False,79,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
889,109,152,295,205,60475,59339.0,8.393069306930693,0.0,0.0,0,MOVING AWAY,False,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
890,96,150,310,215,66650,61710.0,8.728429985855728,3087.5,3087.5,0,APPROACHING,True,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
